title,owners,num_reviews,positive,negative,ratio,pos_percent,neg_percent,ccu,median_2weeks,median_forever,average_2weeks,average_forever,been_sale,orig_price,num_tags,num_genres,year_released,rating_val,num_followers,num_languages,has_meta,userscore,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
Spiritual Warfare & Wisdom Tree Collection,29000.00000000001,44,15,29,0.5172413793103449,34.090909090909086,65.9090909090909,0,0,0,0,0,0,7.99,5.0,4.0,2017,6,176.0,10,0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Shadow Council: The Puppeteers,1999.9999999999998,48,23,25,0.92,47.91666666666667,52.083333333333336,0,0,0,0,0,0,14.99,19.0,3.0,2018,6,876.0,14,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Day Repeat Day,999.9999999999998,6,6,0,6.0,100.0,0.0,0,0,0,0,0,1,6.99,15.0,2.0,2021,1,14.0,10,0,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tradewinds Classics,5999.999999999995,68,65,3,21.666666666666668,95.58823529411765,4.411764705882353,1,0,0,0,0,0,4.99,4.0,1.0,2009,9,682.0,10,0,95.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mystic Pillars: A Story-Based Puzzle Game,999.9999999999998,56,50,6,8.333333333333334,89.28571428571429,10.714285714285714,0,0,0,0,0,1,6.99,20.0,3.0,2020,8,492.0,24,0,89.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kubble Star,1999.9999999999998,11,9,2,4.5,81.81818181818183,18.181818181818183,0,0,0,0,0,1,0.99,7.0,1.0,2020,1,36.0,11,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Auditorium,65999.99999999996,265,217,48,4.520833333333333,81.88679245283019,18.11320754716981,0,0,16,0,12,0,6.99,5.0,2.0,2012,9,0.0,10,0,81.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Choice of Magics,3999.9999999999995,122,114,8,14.25,93.44262295081968,6.557377049180328,1,0,39,0,39,0,6.99,6.0,3.0,2018,9,611.0,10,0,93.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Rabbit and The Owl,6999.999999999999,38,37,1,37.0,97.36842105263158,2.631578947368421,0,0,0,0,0,0,9.99,6.0,1.0,2018,8,454.0,10,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Let's Journey,999.9999999999998,22,20,2,10.0,90.9090909090909,9.090909090909092,0,0,0,0,0,0,11.99,20.0,6.0,2020,8,132.0,13,0,0.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Demon Hunter: Chronicles from Beyond,67999.99999999994,387,243,144,1.6875,62.7906976744186,37.2093023255814,4,0,179,0,148,0,9.99,16.0,3.0,2014,6,688.0,20,0,62.0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Labyrinth: The War on Terror,2999.9999999999977,79,63,16,3.9375,79.74683544303798,20.253164556962027,0,0,0,0,0,0,12.99,8.0,3.0,2020,7,1577.0,10,0,79.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORLD END ECONOMiCA episode.03,25000.0,193,183,10,18.3,94.81865284974094,5.181347150259067,3,0,418,0,295,0,12.99,11.0,2.0,2016,9,1169.0,11,0,94.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bullets And More VR - BAM VR,23999.999999999985,508,452,56,8.071428571428571,88.9763779527559,11.023622047244094,1,0,138,0,138,0,9.99,5.0,0.0,2018,9,1729.0,10,0,88.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dungeon Souls,247999.9999999998,2128,1592,536,2.970149253731343,74.81203007518798,25.18796992481203,5,0,274,0,220,0,12.99,20.0,5.0,2016,7,17515.0,10,1,74.0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Life is Hard,64000.00000000002,537,365,172,2.122093023255814,67.97020484171323,32.02979515828678,1,0,329,0,335,0,9.99,13.0,6.0,2015,6,5759.0,11,0,67.0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sos i Pie Sos,67000.00000000001,623,486,137,3.5474452554744524,78.00963081861958,21.990369181380416,1,0,5,0,4,1,0.99,5.0,5.0,2018,9,5308.0,10,0,78.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Defense the Farm,8000.0,47,28,19,1.4736842105263157,59.57446808510638,40.42553191489361,1,0,49,0,49,1,0.99,4.0,3.0,2018,7,52.0,10,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
My Bones,117000.0,343,158,185,0.8540540540540541,46.06413994169096,53.93586005830904,3,0,262,0,261,1,0.99,20.0,2.0,2015,5,431.0,10,0,45.0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Automobilista,179999.99999999997,1837,1648,189,8.71957671957672,89.71148611867174,10.288513881328253,215,0,1127,0,761,0,24.99,9.0,3.0,2016,9,10426.0,16,0,89.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Spiral Splatter,18999.999999999993,79,59,20,2.95,74.68354430379746,25.31645569620253,0,0,3,0,3,1,4.99,4.0,2.0,2017,8,233.0,10,0,74.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Build-A-Lot 4: Power Source,1999.9999999999998,13,9,4,2.25,69.23076923076923,30.76923076923077,0,0,0,0,0,0,9.99,1.0,1.0,2009,6,89.0,10,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bromeliad,1999.9999999999998,16,9,7,1.2857142857142858,56.25,43.75,0,0,0,0,0,0,11.99,18.0,3.0,2021,6,1088.0,10,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Endgame: Road To Salvation,999.9999999999998,2,2,0,2.0,100.0,0.0,0,0,0,0,0,0,11.99,20.0,5.0,2021,1,72.0,10,0,0.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Circadian City,5000.000000000004,120,99,21,4.714285714285714,82.5,17.5,6,0,0,0,0,0,11.99,20.0,6.0,2020,9,6319.0,15,0,81.0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bridge Constructor Playground,71000.00000000004,194,128,66,1.9393939393939394,65.97938144329896,34.02061855670103,0,0,256,0,132,0,9.99,5.0,6.0,2014,6,521.0,22,0,66.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Scarlett Mysteries: Cursed Child,30000.000000000007,180,156,24,6.5,86.66666666666667,13.333333333333334,1,0,105,0,97,0,9.99,16.0,3.0,2017,9,972.0,18,0,86.0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leisure Suit Larry 7 - Love for Sail,22999.999999999993,95,82,13,6.3076923076923075,86.31578947368422,13.684210526315791,8,0,8,0,8,0,5.99,9.0,3.0,2017,9,980.0,10,0,86.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fox Spirit: A Two-Tailed Adventure,1999.9999999999998,15,13,2,6.5,86.66666666666667,13.333333333333334,0,0,0,0,0,0,5.99,15.0,4.0,2020,8,198.0,10,0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Incandescent,49000.0,108,76,32,2.375,70.37037037037037,29.629629629629626,0,0,296,0,296,1,0.99,7.0,2.0,2015,7,164.0,12,0,70.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Herbalist,20999.999999999985,526,495,31,15.96774193548387,94.10646387832699,5.893536121673003,0,0,52,0,34,0,5.99,13.0,2.0,2016,9,4149.0,14,0,94.0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WORLD END ECONOMiCA episode.01,79999.99999999994,637,544,93,5.849462365591398,85.40031397174255,14.599686028257459,2,0,270,0,205,0,12.99,10.0,1.0,2014,9,0.0,11,0,85.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cursed Castilla (Maldita Castilla EX),53000.000000000015,493,423,70,6.042857142857143,85.80121703853956,14.198782961460447,1,0,93,0,69,0,11.99,18.0,4.0,2016,9,3780.0,13,0,85.0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NEW LIFE,9000.000000000004,161,22,139,0.15827338129496402,13.664596273291925,86.33540372670807,0,0,0,0,0,0,11.99,8.0,6.0,2019,3,10287.0,10,0,13.0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Go Home Dinosaurs!,29000.00000000001,380,357,23,15.521739130434783,93.94736842105263,6.052631578947368,1,0,162,0,162,1,9.99,9.0,3.0,2013,9,402.0,10,0,93.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hinterland,56000.00000000001,187,142,45,3.1555555555555554,75.93582887700535,24.06417112299465,0,0,248,0,248,0,9.99,8.0,2.0,2008,7,823.0,13,1,75.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Demon Hunter 4: Riddles of Light,14000.0,105,68,37,1.837837837837838,64.76190476190476,35.23809523809524,2,0,3,0,3,0,14.99,17.0,3.0,2018,6,441.0,18,0,64.0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Write word,999.9999999999998,12,10,2,5.0,83.33333333333334,16.666666666666664,0,0,0,0,0,1,0.99,13.0,2.0,2018,8,52.0,10,0,0.0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Elmarion: Dragon's Princess,56000.00000000001,64,53,11,4.818181818181818,82.8125,17.1875,0,0,0,0,0,1,9.99,18.0,5.0,2020,9,3747.0,14,0,82.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Broken Sword: Director's Cut,154000.00000000003,1849,1724,125,13.792,93.23958896700918,6.760411032990805,26,0,5,0,37,0,5.99,20.0,1.0,2010,9,2599.0,14,0,93.0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bhop PRO,2999.9999999999977,62,20,42,0.47619047619047616,32.25806451612903,67.74193548387096,0,0,0,0,0,0,9.99,20.0,5.0,2020,5,383.0,18,0,33.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Perpetuum,20999.999999999985,689,490,199,2.4623115577889445,71.11756168359942,28.88243831640058,20,0,169,0,107,0,4.99,12.0,3.0,2014,6,11733.0,15,0,71.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Dungeon of Lulu Farea,5000.000000000004,165,150,15,10.0,90.9090909090909,9.090909090909092,1,0,204,0,204,0,12.99,6.0,2.0,2019,9,2100.0,12,0,90.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
古剑奇谭(GuJian),366000.0000000001,3209,2559,650,3.936923076923077,79.74446868183234,20.25553131816765,132,0,2082,0,1761,0,11.99,6.0,2.0,2017,7,5036.0,12,0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Alchemist's Awakening,25000.0,437,332,105,3.1619047619047618,75.97254004576659,24.02745995423341,0,0,0,0,0,0,9.99,12.0,2.0,2019,7,9843.0,14,0,75.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SMASHING THE BATTLE,42999.99999999997,561,421,140,3.007142857142857,75.0445632798574,24.9554367201426,0,0,188,0,188,0,11.99,10.0,3.0,2016,7,10369.0,13,0,75.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Forward to the Sky,308000.00000000006,1979,1637,342,4.786549707602339,82.71854471955533,17.281455280444668,1,0,75,0,79,0,7.99,13.0,5.0,2015,9,13011.0,16,0,82.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tin Star,10000.00000000001,270,259,11,23.545454545454547,95.92592592592592,4.074074074074074,2,0,65,0,65,0,4.99,7.0,2.0,2015,9,929.0,10,0,95.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ball 3D,453000.0,5739,4640,1099,4.2220200181983625,80.85032235581112,19.149677644188884,312,0,30,0,52,0,0.99,20.0,2.0,2017,9,0.0,10,0,80.0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
我来自江湖 From Jianghu,47999.99999999998,1290,951,339,2.8053097345132745,73.72093023255813,26.27906976744186,36,0,0,0,0,0,9.99,12.0,7.0,2020,7,6132.0,12,0,73.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Depth Hunter 2: Deep Dive,198000.00000000012,943,704,239,2.9456066945606696,74.65535524920467,25.344644750795336,1,0,491,0,419,0,14.99,13.0,6.0,2014,7,2604.0,15,0,74.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Solitaire 220 Plus,1999.9999999999998,7,5,2,2.5,71.42857142857143,28.57142857142857,0,0,0,0,0,0,9.99,2.0,1.0,2016,1,58.0,11,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Crafting Dead,20999.999999999985,110,58,52,1.1153846153846154,52.72727272727272,47.27272727272727,0,0,0,0,0,0,9.99,10.0,4.0,2017,6,0.0,10,0,52.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hydra Slayer,60000.00000000002,31,29,2,14.5,93.54838709677419,6.451612903225806,0,0,0,0,0,0,5.99,20.0,2.0,2016,8,739.0,10,0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A Story Beside,999.9999999999998,93,92,1,92.0,98.9247311827957,1.0752688172043012,0,0,0,0,0,0,9.99,4.0,3.0,2019,9,1318.0,10,0,98.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
